trial_id,condition_id,calibration_id,phase_code_id,receiver_id,preparation_id,hidden_label,click_mask,source_herald_time,gate_open_time,gate_close_time,energy_bound_id,quality_flags,mode_count,record_status
SYNTHETIC-0000010,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000011,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000012,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000013,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000014,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000015,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000016,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,4,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000017,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000018,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000019,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000020,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000021,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000022,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000023,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000024,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000025,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000026,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000027,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000028,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000029,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000030,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000031,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000032,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000033,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000034,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000035,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000036,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000037,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,4,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000038,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000039,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000040,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000041,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000042,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000043,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000044,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000045,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000046,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000047,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000048,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,4,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000049,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000050,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000051,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000052,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,1,2,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000053,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000054,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000055,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000056,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000057,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000058,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000059,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,4,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000060,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,1,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000061,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,3,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000062,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,0,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000063,P2_severe_imbalance,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,coherent_displacement_nulling_fixed,p2,2,0,,,,EXAMPLE_ONLY,NONE,4,SYNTHETIC_NOT_AN_EXPERIMENT
