trial_id,condition_id,calibration_id,phase_code_id,receiver_id,preparation_id,hidden_label,click_mask,source_herald_time,gate_open_time,gate_close_time,energy_bound_id,quality_flags,mode_count,record_status
SYNTHETIC-0000034,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,3,8,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000035,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,1,2,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000036,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000037,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,2,4,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000038,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,1,2,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000039,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000040,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000041,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000042,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000043,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000044,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000045,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,1,2,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000046,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000047,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,1,2,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000048,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,2,4,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000049,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,1,2,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000050,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,3,8,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000051,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000052,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,1,2,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000053,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,3,8,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000054,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000055,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,3,8,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000056,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,3,8,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000057,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,3,8,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000058,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,2,4,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000059,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,2,4,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000060,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000061,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,3,8,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000062,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,0,1,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
SYNTHETIC-0000063,commission-su8-embed,EXAMPLE_ONLY,physical_four_one_pi_flips_common_optical_phase,D_Jhalf_minus_I_fixed,commission-su8-embed,2,4,,,,EXAMPLE_ONLY,NONE,8,SYNTHETIC_NOT_AN_EXPERIMENT
